#######################################################################################################
#_obs is as observed from the earth: beaming+cosmo   
#_src is in the AGN rest frame     :cosmo         
#_blob is in the blob rest frame                   
# log(nu_obs)|  log(nu_obs*F_nu_obs)|  nu_obs| nu_obs*F_nu_obs|   nu_src| nu_src*L_nu_src|  nu_blob| nu_blob*L_nu_blob|     
#######################################################################################################
7.3848e+00	 -1.8819e+01	 2.4253e+07	 1.5172e-19	2.5000e+07	3.2214e+35	1.0000e+06	8.2500e+29 
7.6678e+00	 -1.7971e+01	 4.6537e+07	 1.0687e-18	4.7970e+07	2.2692e+36	1.9188e+06	5.8285e+30 
7.9508e+00	 -1.7133e+01	 8.9296e+07	 7.3537e-18	9.2046e+07	1.5614e+37	3.6818e+06	4.0513e+31 
8.2339e+00	 -1.6367e+01	 1.7134e+08	 4.2937e-17	1.7662e+08	9.1167e+37	7.0647e+06	2.1858e+32 
8.5169e+00	 -1.5768e+01	 3.2877e+08	 1.7069e-16	3.3890e+08	3.6242e+38	1.3556e+07	7.6994e+32 
8.7999e+00	 -1.5299e+01	 6.3085e+08	 5.0209e-16	6.5028e+08	1.0661e+39	2.6011e+07	2.1254e+33 
9.0830e+00	 -1.4889e+01	 1.2105e+09	 1.2899e-15	1.2478e+09	2.7389e+39	4.9911e+07	5.3281e+33 
9.3660e+00	 -1.4502e+01	 2.3227e+09	 3.1504e-15	2.3942e+09	6.6891e+39	9.5769e+07	1.2901e+34 
9.6490e+00	 -1.4122e+01	 4.4568e+09	 7.5526e-15	4.5941e+09	1.6036e+40	1.8376e+08	3.0836e+34 
9.9321e+00	 -1.3746e+01	 8.5517e+09	 1.7965e-14	8.8151e+09	3.8146e+40	3.5261e+08	7.3277e+34 
1.0215e+01	 -1.3371e+01	 1.6409e+10	 4.2522e-14	1.6915e+10	9.0287e+40	6.7658e+08	1.7338e+35 
1.0498e+01	 -1.3000e+01	 3.1486e+10	 1.0011e-13	3.2456e+10	2.1256e+41	1.2982e+09	4.0814e+35 
1.0781e+01	 -1.2631e+01	 6.0416e+10	 2.3388e-13	6.2277e+10	4.9659e+41	2.4911e+09	9.5355e+35 
1.1064e+01	 -1.2268e+01	 1.1593e+11	 5.4005e-13	1.1950e+11	1.1467e+42	4.7799e+09	2.2016e+36 
