#######################################################################################################
#_obs is as observed from the earth: beaming+cosmo   
#_src is in the AGN rest frame     :cosmo         
#_blob is in the blob rest frame                   
# log(nu_obs)|  log(nu_obs*F_nu_obs)|  nu_obs| nu_obs*F_nu_obs|   nu_src| nu_src*L_nu_src|  nu_blob| nu_blob*L_nu_blob|     
#######################################################################################################
7.3848e+00	 -1.9038e+01	 2.4253e+07	 9.1701e-20	2.5000e+07	1.9471e+35	1.0000e+06	4.9852e+29 
7.5222e+00	 -1.8625e+01	 3.3284e+07	 2.3695e-19	3.4309e+07	5.0311e+35	1.3723e+06	1.2885e+30 
7.6597e+00	 -1.8213e+01	 4.5677e+07	 6.1194e-19	4.7083e+07	1.2993e+36	1.8833e+06	3.3303e+30 
7.7972e+00	 -1.7802e+01	 6.2684e+07	 1.5780e-18	6.4615e+07	3.3506e+36	2.5846e+06	8.6077e+30 
7.9346e+00	 -1.7392e+01	 8.6024e+07	 4.0517e-18	8.8674e+07	8.6029e+36	3.5470e+06	2.2229e+31 
8.0721e+00	 -1.6988e+01	 1.1806e+08	 1.0273e-17	1.2169e+08	2.1812e+37	4.8677e+06	5.6596e+31 
8.2095e+00	 -1.6599e+01	 1.6201e+08	 2.5161e-17	1.6700e+08	5.3424e+37	6.6801e+06	1.3576e+32 
8.3470e+00	 -1.6241e+01	 2.2234e+08	 5.7385e-17	2.2919e+08	1.2185e+38	9.1674e+06	2.9342e+32 
8.4845e+00	 -1.5926e+01	 3.0512e+08	 1.1869e-16	3.1452e+08	2.5201e+38	1.2581e+07	5.6898e+32 
8.6219e+00	 -1.5651e+01	 4.1874e+08	 2.2319e-16	4.3163e+08	4.7390e+38	1.7265e+07	1.0127e+33 
8.7594e+00	 -1.5409e+01	 5.7465e+08	 3.8960e-16	5.9235e+08	8.2723e+38	2.3694e+07	1.6990e+33 
8.8969e+00	 -1.5190e+01	 7.8862e+08	 6.4596e-16	8.1291e+08	1.3716e+39	3.2517e+07	2.7444e+33 
9.0343e+00	 -1.4985e+01	 1.0823e+09	 1.0359e-15	1.1156e+09	2.1996e+39	4.4624e+07	4.3296e+33 
9.1718e+00	 -1.4789e+01	 1.4852e+09	 1.6272e-15	1.5310e+09	3.4550e+39	6.1240e+07	6.7329e+33 
9.3093e+00	 -1.4598e+01	 2.0383e+09	 2.5234e-15	2.1010e+09	5.3579e+39	8.4042e+07	1.0378e+34 
9.4467e+00	 -1.4411e+01	 2.7972e+09	 3.8826e-15	2.8834e+09	8.2438e+39	1.1533e+08	1.5911e+34 
9.5842e+00	 -1.4226e+01	 3.8388e+09	 5.9444e-15	3.9570e+09	1.2622e+40	1.5828e+08	2.4308e+34 
9.7217e+00	 -1.4042e+01	 5.2681e+09	 9.0715e-15	5.4304e+09	1.9261e+40	2.1721e+08	3.7049e+34 
9.8591e+00	 -1.3860e+01	 7.2297e+09	 1.3812e-14	7.4523e+09	2.9327e+40	2.9809e+08	5.6367e+34 
9.9966e+00	 -1.3678e+01	 9.9216e+09	 2.0990e-14	1.0227e+10	4.4569e+40	4.0909e+08	8.5625e+34 
1.0134e+01	 -1.3497e+01	 1.3616e+10	 3.1846e-14	1.4035e+10	6.7617e+40	5.6141e+08	1.2987e+35 
1.0272e+01	 -1.3317e+01	 1.8686e+10	 4.8229e-14	1.9261e+10	1.0240e+41	7.7045e+08	1.9666e+35 
1.0409e+01	 -1.3137e+01	 2.5643e+10	 7.2896e-14	2.6433e+10	1.5478e+41	1.0573e+09	2.9721e+35 
1.0546e+01	 -1.2959e+01	 3.5192e+10	 1.0992e-13	3.6275e+10	2.3338e+41	1.4510e+09	4.4813e+35 
1.0684e+01	 -1.2782e+01	 4.8295e+10	 1.6526e-13	4.9782e+10	3.5089e+41	1.9913e+09	6.7373e+35 
1.0821e+01	 -1.2606e+01	 6.6277e+10	 2.4756e-13	6.8319e+10	5.2564e+41	2.7328e+09	1.0093e+36 
1.0959e+01	 -1.2433e+01	 9.0956e+10	 3.6911e-13	9.3757e+10	7.8373e+41	3.7503e+09	1.5051e+36 
1.1096e+01	 -1.2262e+01	 1.2482e+11	 5.4742e-13	1.2867e+11	1.1623e+42	5.1467e+09	2.2317e+36 
1.1234e+01	 -1.2094e+01	 1.7130e+11	 8.0584e-13	1.7658e+11	1.7110e+42	7.0631e+09	3.2852e+36 
1.1371e+01	 -1.1930e+01	 2.3508e+11	 1.1754e-12	2.4232e+11	2.4958e+42	9.6930e+09	4.7920e+36 
1.1509e+01	 -1.1771e+01	 3.2262e+11	 1.6948e-12	3.3255e+11	3.5986e+42	1.3302e+10	6.9093e+36 
1.1646e+01	 -1.1618e+01	 4.4274e+11	 2.4082e-12	4.5638e+11	5.1133e+42	1.8255e+10	9.8176e+36 
1.1784e+01	 -1.1474e+01	 6.0759e+11	 3.3600e-12	6.2631e+11	7.1343e+42	2.5052e+10	1.3698e+37 
1.1921e+01	 -1.1339e+01	 8.3383e+11	 4.5839e-12	8.5951e+11	9.7329e+42	3.4381e+10	1.8687e+37 
1.2059e+01	 -1.1216e+01	 1.1443e+12	 6.0872e-12	1.1796e+12	1.2925e+43	4.7182e+10	2.4816e+37 
1.2196e+01	 -1.1106e+01	 1.5704e+12	 7.8363e-12	1.6188e+12	1.6639e+43	6.4750e+10	3.1946e+37 
1.2333e+01	 -1.1011e+01	 2.1551e+12	 9.7551e-12	2.2215e+12	2.0713e+43	8.8860e+10	3.9769e+37 
1.2471e+01	 -1.0930e+01	 2.9576e+12	 1.1751e-11	3.0487e+12	2.4952e+43	1.2195e+11	4.7907e+37 
1.2608e+01	 -1.0861e+01	 4.0588e+12	 1.3771e-11	4.1838e+12	2.9240e+43	1.6735e+11	5.6140e+37 
1.2746e+01	 -1.0800e+01	 5.5701e+12	 1.5841e-11	5.7416e+12	3.3635e+43	2.2967e+11	6.4579e+37 
1.2883e+01	 -1.0743e+01	 7.6441e+12	 1.8056e-11	7.8795e+12	3.8338e+43	3.1518e+11	7.3609e+37 
