14.9855 -1.416758 0 0
14.9848 -1.402458 0 0
14.9841 -1.587921 0 0
14.9834 -1.518618 0 0
14.9827 -1.438748 0 0
14.982 -1.458401 0 0
14.9813 -1.571648 0 0
14.9806 -1.618988 0 0
14.9799 -1.569241 0 0
14.9792 -1.528178 0 0
14.9785 -1.517391 0 0
14.9778 -1.668948 0 0
14.9771 -1.669548 0 0
14.9764 -1.53104 0 0
14.9758 -1.422568 0 0
14.9751 -1.448368 0 0
14.9744 -1.525698 0 0
14.9737 -1.48875 0 0
14.973 -1.444771 0 0
14.9723 -1.336498 0 0
14.9717 -1.268218 0 0
14.971 -1.263668 0 0
14.9703 -1.320431 0 0
14.9696 -1.346408 0 0
14.969 -1.141418 0 0
14.9683 -1.095211 0 0
14.9676 -1.273361 0 0
14.9669 -1.396828 0 0
14.9663 -1.344298 0 0
14.9656 -1.234001 0 0
14.9649 -1.235038 0 0
14.9643 -1.329941 0 0
14.9636 -1.254988 0 0
14.9629 -1.265768 0 0
14.9623 -1.197861 0 0
14.9616 -1.184508 0 0
14.9609 -1.159758 0 0
14.9603 -1.108448 0 0
14.9596 -1.087948 0 0
14.959 -1.071868 0 0
14.9583 -1.060618 0 0
14.9576 -1.052071 0 0
14.957 -1.062308 0 0
14.9563 -1.076628 0 0
14.9557 -1.08366 0 0
14.955 -1.096058 0 0
14.9544 -1.099048 0 0
14.9537 -1.109898 0 0
14.9531 -1.103088 0 0
14.9524 -1.098568 0 0
14.9518 -1.105888 0 0
14.9511 -1.105988 0 0
14.9505 -1.115778 0 0
14.9498 -1.138598 0 0
14.9492 -1.144488 0 0
14.9485 -1.14529 0 0
14.9479 -1.141968 0 0
14.9473 -1.121681 0 0
14.9466 -1.106388 0 0
14.946 -1.09655 0 0
14.9453 -1.069628 0 0
14.9447 -1.059151 0 0
14.9441 -1.069048 0 0
14.9434 -1.070698 0 0
14.9428 -1.076438 0 0
14.9422 -1.076878 0 0
14.9415 -1.061821 0 0
14.9409 -1.06118 0 0
14.9403 -1.07159 0 0
14.9396 -1.084488 0 0
14.939 -1.090878 0 0
14.9384 -1.083408 0 0
14.9377 -1.08242 0 0
14.9371 -1.079958 0 0
14.9365 -1.071388 0 0
14.9359 -1.067198 0 0
14.9352 -1.06604 0 0
14.9346 -1.066128 0 0
14.934 -1.05986 0 0
14.9334 -1.05125 0 0
14.9328 -1.059318 0 0
14.9321 -1.054678 0 0
14.9315 -1.032668 0 0
14.9309 -1.024818 0 0
14.9303 -1.028628 0 0
14.9297 -1.036991 0 0
14.929 -1.036038 0 0
14.9284 -1.02285 0 0
14.9278 -1.01432 0 0
14.9272 -1.00893 0 0
14.9266 -1.00296 0 0
14.926 -1.010878 0 0
14.9254 -1.031021 0 0
14.9248 -1.046261 0 0
14.9242 -1.073058 0 0
14.9235 -1.103878 0 0
14.9229 -1.131611 0 0
14.9223 -1.152308 0 0
14.9217 -1.130398 0 0
14.9211 -1.091048 0 0
14.9205 -1.053631 0 0
14.9199 -1.024898 0 0
14.9193 -1.007258 0 0
14.9187 -0.998538 0 0
14.9181 -0.990738 0 0
14.9175 -0.979271 0 0
14.9169 -0.965271 0 0
14.9163 -0.96072 0 0
14.9157 -0.95969 0 0
14.9151 -0.952038 0 0
14.9145 -0.944358 0 0
14.9139 -0.932388 0 0
14.9133 -0.911338 0 0
14.9127 -0.887718 0 0
14.9122 -0.871078 0 0
14.9116 -0.880878 0 0
14.911 -0.900818 0 0
14.9104 -0.917488 0 0
14.9098 -0.901951 0 0
14.9092 -0.887168 0 0
14.9086 -0.87891 0 0
14.908 -0.884251 0 0
14.9074 -0.890548 0 0
14.9069 -0.880478 0 0
14.9063 -0.916998 0 0
14.9057 -0.91333 0 0
14.9051 -0.915828 0 0
14.9045 -0.952148 0 0
14.9039 -1.000328 0 0
14.9034 -1.009861 0 0
14.9028 -1.008938 0 0
14.9022 -0.976238 0 0
14.9016 -0.943718 0 0
14.9011 -0.9459 0 0
14.9005 -0.944888 0 0
14.8999 -0.884911 0 0
14.8993 -0.858261 0 0
14.8988 -0.866848 0 0
14.8982 -0.900378 0 0
14.8976 -0.922828 0 0
14.897 -0.943188 0 0
14.8965 -0.914101 0 0
14.8959 -0.90501 0 0
14.8953 -0.953621 0 0
14.8948 -1.011428 0 0
14.8942 -1.071948 0 0
14.8936 -1.122261 0 0
14.8931 -1.145438 0 0
14.8925 -1.103291 0 0
14.8919 -1.045101 0 0
14.8914 -1.019328 0 0
14.8908 -1.011078 0 0
14.8902 -1.011038 0 0
14.8897 -0.989838 0 0
14.8891 -0.990428 0 0
14.8885 -0.987068 0 0
14.888 -0.97932 0 0
14.8874 -0.936218 0 0
14.8869 -0.894378 0 0
14.8863 -0.862911 0 0
14.8858 -0.849598 0 0
14.8852 -0.838551 0 0
14.8846 -0.816828 0 0
14.8841 -0.813148 0 0
14.8835 -0.854438 0 0
14.883 -0.941268 0 0
14.8824 -1.053908 0 0
14.8819 -1.10107 0 0
14.8813 -1.020178 0 0
14.8808 -0.912148 0 0
14.8802 -0.844798 0 0
14.8797 -0.842678 0 0
14.8791 -0.91819 0 0
14.8786 -1.009911 0 0
14.878 -1.014721 0 0
14.8775 -0.90007 0 0
14.8769 -0.785221 0 0
14.8764 -0.72612 0 0
