
 14.9855 0. 43.01053 0.
 14.9848 0. 43.02483 0.
 14.9841 0. 42.839367 0.
 14.9834 0. 42.90867 0.
 14.9827 0. 42.98854 0.
 14.982 0. 42.968887 0.
 14.9813 0. 42.85564 0.
 14.9806 0. 42.8083 0.
 14.9799 0. 42.858047 0.
 14.9792 0. 42.89911 0.
 14.9785 0. 42.909897 0.
 14.9778 0. 42.75834 0.
 14.9771 0. 42.75774 0.
 14.9764 0. 42.896248 0.
 14.9758 0. 43.00472 0.
 14.9751 0. 42.97892 0.
 14.9744 0. 42.90159 0.
 14.9737 0. 42.938538 0.
 14.973 0. 42.982517 0.
 14.9723 0. 43.09079 0.
 14.9717 0. 43.15907 0.
 14.971 0. 43.16362 0.
 14.9703 0. 43.106857 0.
 14.9696 0. 43.08088 0.
 14.969 0. 43.28587 0.
 14.9683 0. 43.332077 0.
 14.9676 0. 43.153927 0.
 14.9669 0. 43.03046 0.
 14.9663 0. 43.08299 0.
 14.9656 0. 43.193287 0.
 14.9649 0. 43.19225 0.
 14.9643 0. 43.097347 0.
 14.9636 0. 43.1723 0.
 14.9629 0. 43.16152 0.
 14.9623 0. 43.229427 0.
 14.9616 0. 43.24278 0.
 14.9609 0. 43.26753 0.
 14.9603 0. 43.31884 0.
 14.9596 0. 43.33934 0.
 14.959 0. 43.35542 0.
 14.9583 0. 43.36667 0.
 14.9576 0. 43.375217 0.
 14.957 0. 43.36498 0.
 14.9563 0. 43.35066 0.
 14.9557 0. 43.343628 0.
 14.955 0. 43.33123 0.
 14.9544 0. 43.32824 0.
 14.9537 0. 43.31739 0.
 14.9531 0. 43.3242 0.
 14.9524 0. 43.32872 0.
 14.9518 0. 43.3214 0.
 14.9511 0. 43.3213 0.
 14.9505 0. 43.31151 0.
 14.9498 0. 43.28869 0.
 14.9492 0. 43.2828 0.
 14.9485 0. 43.281998 0.
 14.9479 0. 43.28532 0.
 14.9473 0. 43.305607 0.
 14.9466 0. 43.3209 0.
 14.946 0. 43.330738 0.
 14.9453 0. 43.35766 0.
 14.9447 0. 43.368137 0.
 14.9441 0. 43.35824 0.
 14.9434 0. 43.35659 0.
 14.9428 0. 43.35085 0.
 14.9422 0. 43.35041 0.
 14.9415 0. 43.365467 0.
 14.9409 0. 43.366108 0.
 14.9403 0. 43.355698 0.
 14.9396 0. 43.3428 0.
 14.939 0. 43.33641 0.
 14.9384 0. 43.34388 0.
 14.9377 0. 43.344868 0.
 14.9371 0. 43.34733 0.
 14.9365 0. 43.3559 0.
 14.9359 0. 43.36009 0.
 14.9352 0. 43.361248 0.
