#######################################################################################################
#_obs is as observed from the earth: beaming+cosmo   
#_src is in the AGN rest frame     :cosmo         
#_blob is in the blob rest frame                   
# log(nu_obs)|  log(nu_obs*F_nu_obs)|  nu_obs| nu_obs*F_nu_obs|   nu_src| nu_src*L_nu_src|  nu_blob| nu_blob*L_nu_blob|     
#######################################################################################################
7.3836e+00	 -2.2198e+01	 2.4187e+07	 6.3426e-23	2.5000e+07	1.6096e+32	1.0000e+06	4.1205e+26 
7.5238e+00	 -2.1777e+01	 3.3402e+07	 1.6704e-22	3.4524e+07	4.2389e+32	1.3810e+06	1.0852e+27 
7.6639e+00	 -2.1357e+01	 4.6126e+07	 4.3991e-22	4.7676e+07	1.1164e+33	1.9070e+06	2.8579e+27 
7.8041e+00	 -2.0936e+01	 6.3698e+07	 1.1586e-21	6.5839e+07	2.9401e+33	2.6335e+06	7.5265e+27 
7.9443e+00	 -2.0516e+01	 8.7965e+07	 3.0512e-21	9.0920e+07	7.7430e+33	3.6368e+06	1.9822e+28 
8.0845e+00	 -2.0095e+01	 1.2148e+08	 8.0358e-21	1.2556e+08	2.0392e+34	5.0223e+06	5.2204e+28 
8.2247e+00	 -1.9674e+01	 1.6775e+08	 2.1164e-20	1.7339e+08	5.3707e+34	6.9355e+06	1.3749e+29 
8.3648e+00	 -1.9254e+01	 2.3166e+08	 5.5739e-20	2.3944e+08	1.4145e+35	9.5777e+06	3.6211e+29 
8.5050e+00	 -1.8833e+01	 3.1991e+08	 1.4680e-19	3.3066e+08	3.7254e+35	1.3226e+07	9.5370e+29 
8.6452e+00	 -1.8413e+01	 4.4178e+08	 3.8664e-19	4.5663e+08	9.8117e+35	1.8265e+07	2.5119e+30 
8.7854e+00	 -1.7992e+01	 6.1008e+08	 1.0183e-18	6.3058e+08	2.5842e+36	2.5223e+07	6.6159e+30 
8.9256e+00	 -1.7572e+01	 8.4250e+08	 2.6819e-18	8.7080e+08	6.8059e+36	3.4832e+07	1.7426e+31 
9.0657e+00	 -1.7151e+01	 1.1635e+09	 7.0621e-18	1.2025e+09	1.7921e+37	4.8102e+07	4.5900e+31 
9.2059e+00	 -1.6731e+01	 1.6067e+09	 1.8586e-17	1.6607e+09	4.7165e+37	6.6426e+07	1.2091e+32 
9.3461e+00	 -1.6311e+01	 2.2187e+09	 4.8830e-17	2.2933e+09	1.2392e+38	9.1732e+07	3.1850e+32 
9.4863e+00	 -1.5894e+01	 3.0640e+09	 1.2763e-16	3.1669e+09	3.2388e+38	1.2668e+08	8.3782e+32 
9.6265e+00	 -1.5484e+01	 4.2312e+09	 3.2841e-16	4.3734e+09	8.3340e+38	1.7494e+08	2.1600e+33 
9.7666e+00	 -1.5092e+01	 5.8432e+09	 8.0983e-16	6.0395e+09	2.0551e+39	2.4158e+08	5.1763e+33 
9.9068e+00	 -1.4736e+01	 8.0692e+09	 1.8378e-15	8.3403e+09	4.6637e+39	3.3361e+08	1.1062e+34 
1.0047e+01	 -1.4426e+01	 1.1143e+10	 3.7518e-15	1.1518e+10	9.5209e+39	4.6070e+08	2.1156e+34 
1.0187e+01	 -1.4158e+01	 1.5388e+10	 6.9512e-15	1.5905e+10	1.7640e+40	6.3621e+08	3.7193e+34 
1.0327e+01	 -1.3922e+01	 2.1250e+10	 1.1971e-14	2.1964e+10	3.0379e+40	8.7858e+08	6.1770e+34 
1.0468e+01	 -1.3707e+01	 2.9346e+10	 1.9615e-14	3.0332e+10	4.9776e+40	1.2133e+09	9.8895e+34 
1.0608e+01	 -1.3507e+01	 4.0525e+10	 3.1110e-14	4.1887e+10	7.8947e+40	1.6755e+09	1.5465e+35 
1.0748e+01	 -1.3316e+01	 5.5964e+10	 4.8293e-14	5.7844e+10	1.2255e+41	2.3138e+09	2.3805e+35 
1.0888e+01	 -1.3132e+01	 7.7284e+10	 7.3850e-14	7.9880e+10	1.8741e+41	3.1952e+09	3.6223e+35 
1.1028e+01	 -1.2952e+01	 1.0673e+11	 1.1162e-13	1.1031e+11	2.8326e+41	4.4125e+09	5.4591e+35 
1.1168e+01	 -1.2777e+01	 1.4738e+11	 1.6695e-13	1.5234e+11	4.2366e+41	6.0934e+09	8.1517e+35 
1.1309e+01	 -1.2607e+01	 2.0353e+11	 2.4701e-13	2.1037e+11	6.2684e+41	8.4147e+09	1.2050e+36 
1.1449e+01	 -1.2442e+01	 2.8107e+11	 3.6103e-13	2.9051e+11	9.1619e+41	1.1620e+10	1.7602e+36 
1.1589e+01	 -1.2284e+01	 3.8814e+11	 5.1995e-13	4.0118e+11	1.3195e+42	1.6047e+10	2.5343e+36 
1.1729e+01	 -1.2133e+01	 5.3600e+11	 7.3542e-13	5.5401e+11	1.8663e+42	2.2161e+10	3.5839e+36 
1.1869e+01	 -1.1993e+01	 7.4020e+11	 1.0172e-12	7.6507e+11	2.5814e+42	3.0603e+10	4.9568e+36 
1.2010e+01	 -1.1863e+01	 1.0222e+12	 1.3694e-12	1.0565e+12	3.4752e+42	4.2261e+10	6.6728e+36 
1.2150e+01	 -1.1748e+01	 1.4116e+12	 1.7860e-12	1.4590e+12	4.5322e+42	5.8361e+10	8.7022e+36 
1.2290e+01	 -1.1648e+01	 1.9493e+12	 2.2478e-12	2.0148e+12	5.7042e+42	8.0594e+10	1.0952e+37 
1.2430e+01	 -1.1564e+01	 2.6920e+12	 2.7289e-12	2.7824e+12	6.9252e+42	1.1130e+11	1.3296e+37 
1.2570e+01	 -1.1494e+01	 3.7175e+12	 3.2074e-12	3.8424e+12	8.1395e+42	1.5370e+11	1.5628e+37 
1.2710e+01	 -1.1434e+01	 5.1337e+12	 3.6838e-12	5.3062e+12	9.3483e+42	2.1225e+11	1.7949e+37 
1.2851e+01	 -1.1379e+01	 7.0894e+12	 4.1783e-12	7.3276e+12	1.0603e+43	2.9310e+11	2.0358e+37 
1.2991e+01	 -1.1326e+01	 9.7901e+12	 4.7181e-12	1.0119e+13	1.1973e+43	4.0476e+11	2.2988e+37 
1.3131e+01	 -1.1274e+01	 1.3520e+13	 5.3233e-12	1.3974e+13	1.3509e+43	5.5896e+11	2.5937e+37 
1.3271e+01	 -1.1222e+01	 1.8670e+13	 6.0033e-12	1.9298e+13	1.5235e+43	7.7190e+11	2.9250e+37 
1.3411e+01	 -1.1169e+01	 2.5783e+13	 6.7699e-12	2.6649e+13	1.7180e+43	1.0660e+12	3.2986e+37 
1.3552e+01	 -1.1117e+01	 3.5605e+13	 7.6312e-12	3.6801e+13	1.9366e+43	1.4720e+12	3.7182e+37 
1.3692e+01	 -1.1066e+01	 4.9169e+13	 8.5985e-12	5.0821e+13	2.1820e+43	2.0328e+12	4.1895e+37 
1.3832e+01	 -1.1014e+01	 6.7900e+13	 9.6844e-12	7.0181e+13	2.4576e+43	2.8073e+12	4.7186e+37 
1.3972e+01	 -1.0963e+01	 9.3767e+13	 1.0897e-11	9.6917e+13	2.7653e+43	3.8767e+12	5.3095e+37 
1.4112e+01	 -1.0912e+01	 1.2949e+14	 1.2252e-11	1.3384e+14	3.1093e+43	5.3535e+12	5.9698e+37 
1.4252e+01	 -1.0861e+01	 1.7882e+14	 1.3756e-11	1.8483e+14	3.4909e+43	7.3930e+12	6.7026e+37 
1.4393e+01	 -1.0812e+01	 2.4694e+14	 1.5420e-11	2.5524e+14	3.9131e+43	1.0209e+13	7.5131e+37 
