# Optical depths for the paper "Extragalactic Background Light Inferred from AEGIS Galaxy SED-type Fractions", A. Dominguez et al., 2010
# Computed by A. Dominguez
# Distance: z(source) = [ 0.01, 0.02526316, 0.04052632, 0.05578947, 0.07105263, 0.08631579, 0.10157895, 0.11684211, 0.13210526,  0.14736842,    0.16263158, 0.17789474,  0.19315789,  0.20842105,  0.22368421,        0.23894737, 0.25421053,  0.26947368,  0.28473684, 0.3 ,  0.35,  0.4 , 0.45,  0.5 ,  0.55,  0.6 ,  0.65,  0.7 ,  0.75,  0.8 ,  0.85,  0.9 ,   0.95,  1.,1.2,1.4,1.6,1.8,2.]
# EBL model file: ebl_dominguez10.out
# h=0.7
# E [TeV]	tau
# 0  0.01  0.02526316  0.04052632  0.05578947  0.07105263  0.08631579  0.10157895  0.11684211  0.13210526   0.14736842     0.16263158  0.17789474   0.19315789   0.20842105   0.22368421         0.23894737  0.25421053   0.26947368   0.28473684  0.3    0.35   0.4   0.45   0.5    0.55   0.6    0.65   0.7    0.75   0.8    0.85   0.9     0.95   1. 1.2 1.4 1.6 1.8 2.
1.228469999999999979e-01 2.615240000000000013e-03 6.762729999999999783e-03 1.119919999999999943e-02 1.601899999999999852e-02 2.110949999999999979e-02 2.642219999999999985e-02 3.211329999999999740e-02 3.821839999999999959e-02 4.462680000000000119e-02 5.131379999999999969e-02 5.843929999999999958e-02 6.598089999999999511e-02 7.394209999999999672e-02 8.221209999999999629e-02 9.073340000000000571e-02 9.990060000000000606e-02 1.093709999999999960e-01 1.193599999999999939e-01 1.295739999999999947e-01 1.403240000000000043e-01 1.795130000000000059e-01 2.227780000000000038e-01 2.706919999999999882e-01 3.239179999999999837e-01 3.830839999999999801e-01 4.464440000000000075e-01 5.154050000000000020e-01 5.847459999999999880e-01 6.576990000000000336e-01 7.424169999999999936e-01 8.276289999999999480e-01 8.991590000000000416e-01 1.002180000000000071e+00 1.088619999999999921e+00 1.462020000000000097e+00 1.847529999999999895e+00 2.221260000000000012e+00 2.574329999999999785e+00 2.919070000000000054e+00
1.414459999999999884e-01 3.547439999999999795e-03 9.263739999999999475e-03 1.549230000000000051e-02 2.209039999999999962e-02 2.898459999999999925e-02 3.633859999999999868e-02 4.427489999999999898e-02 5.262039999999999773e-02 6.129819999999999713e-02 7.042700000000000349e-02 8.040150000000000075e-02 9.067809999999999759e-02 1.014309999999999934e-01 1.127890000000000004e-01 1.245089999999999947e-01 1.370560000000000112e-01 1.500090000000000034e-01 1.635419999999999929e-01 1.776880000000000126e-01 1.923940000000000095e-01 2.436079999999999912e-01 3.027799999999999936e-01 3.681409999999999960e-01 4.395209999999999950e-01 5.172860000000000236e-01 6.010490000000000554e-01 6.882000000000000339e-01 7.789120000000000488e-01 8.828759999999999941e-01 9.893629999999999924e-01 1.088109999999999911e+00 1.202010000000000023e+00 1.322200000000000042e+00 1.418369999999999909e+00 1.912400000000000100e+00 2.380349999999999966e+00 2.867010000000000058e+00 3.309450000000000003e+00 3.699479999999999880e+00
1.628600000000000048e-01 4.901970000000000285e-03 1.297569999999999973e-02 2.154060000000000002e-02 3.050129999999999855e-02 4.001930000000000071e-02 5.030960000000000293e-02 6.114870000000000028e-02 7.250220000000000276e-02 8.445010000000000017e-02 9.716890000000000249e-02 1.107360000000000011e-01 1.246469999999999939e-01 1.392380000000000007e-01 1.544899999999999884e-01 1.709880000000000011e-01 1.877179999999999960e-01 2.053560000000000108e-01 2.234079999999999955e-01 2.423970000000000014e-01 2.621319999999999761e-01 3.335179999999999811e-01 4.113240000000000229e-01 4.972440000000000193e-01 5.912730000000000485e-01 6.917400000000000215e-01 8.000589999999999646e-01 9.126689999999999525e-01 1.040759999999999907e+00 1.169510000000000050e+00 1.300499999999999989e+00 1.426090000000000080e+00 1.583280000000000021e+00 1.715910000000000046e+00 1.861480000000000024e+00 2.468300000000000161e+00 3.064490000000000158e+00 3.652229999999999865e+00 4.197250000000000369e+00 4.671470000000000233e+00
1.875169999999999892e-01 6.912670000000000099e-03 1.801250000000000073e-02 2.966239999999999849e-02 4.193550000000000055e-02 5.526820000000000344e-02 6.934210000000000373e-02 8.408480000000000121e-02 9.944010000000000349e-02 1.159960000000000019e-01 1.334120000000000028e-01 1.515430000000000110e-01 1.703389999999999904e-01 1.901980000000000059e-01 2.113629999999999953e-01 2.329690000000000094e-01 2.555720000000000214e-01 2.791669999999999985e-01 3.033839999999999870e-01 3.293240000000000056e-01 3.557879999999999932e-01 4.467940000000000245e-01 5.510509999999999575e-01 6.644480000000000386e-01 7.879350000000000520e-01 9.194309999999999983e-01 1.059050000000000047e+00 1.210159999999999902e+00 1.367629999999999901e+00 1.527930000000000010e+00 1.681349999999999900e+00 1.867949999999999999e+00 2.046330000000000204e+00 2.202830000000000066e+00 2.410870000000000068e+00 3.130389999999999784e+00 3.886699999999999822e+00 4.575630000000000308e+00 5.231749999999999901e+00 5.817070000000000185e+00
2.159059999999999868e-01 9.429869999999999919e-03 2.445709999999999898e-02 4.021530000000000243e-02 5.730919999999999764e-02 7.543400000000000105e-02 9.435559999999999781e-02 1.141479999999999995e-01 1.352720000000000034e-01 1.576549999999999896e-01 1.809610000000000107e-01 2.049900000000000055e-01 2.304239999999999899e-01 2.573739999999999917e-01 2.854419999999999735e-01 3.139859999999999873e-01 3.441049999999999942e-01 3.752220000000000000e-01 4.082890000000000130e-01 4.412010000000000098e-01 4.757910000000000195e-01 5.998529999999999696e-01 7.336340000000000083e-01 8.794199999999999795e-01 1.036310000000000064e+00 1.205519999999999925e+00 1.383240000000000025e+00 1.573690000000000033e+00 1.766869999999999941e+00 1.957489999999999952e+00 2.172340000000000160e+00 2.397850000000000037e+00 2.594050000000000189e+00 2.826459999999999972e+00 3.056109999999999882e+00 3.949009999999999909e+00 4.847159999999999691e+00 5.666660000000000252e+00 6.427469999999999573e+00 7.120709999999999873e+00
2.485930000000000084e-01 1.264730000000000021e-02 3.271099999999999702e-02 5.440409999999999691e-02 7.745789999999999620e-02 1.015599999999999975e-01 1.266919999999999991e-01 1.534200000000000008e-01 1.819169999999999954e-01 2.113669999999999993e-01 2.420499999999999874e-01 2.740049999999999986e-01 3.079779999999999740e-01 3.431239999999999846e-01 3.791749999999999843e-01 4.174189999999999845e-01 4.564730000000000176e-01 4.979509999999999770e-01 5.398220000000000240e-01 5.832300000000000262e-01 6.285549999999999748e-01 7.845560000000000311e-01 9.559499999999999664e-01 1.143559999999999910e+00 1.343990000000000018e+00 1.555870000000000086e+00 1.778119999999999923e+00 2.010759999999999881e+00 2.241350000000000176e+00 2.493329999999999824e+00 2.758360000000000145e+00 3.015089999999999826e+00 3.262389999999999901e+00 3.556179999999999897e+00 3.809619999999999784e+00 4.900660000000000238e+00 5.936250000000000249e+00 6.922850000000000392e+00 7.777770000000000294e+00 8.545870000000000744e+00
2.862290000000000112e-01 1.664650000000000157e-02 4.383150000000000240e-02 7.274940000000000573e-02 1.030609999999999998e-01 1.346050000000000024e-01 1.682579999999999909e-01 2.038079999999999892e-01 2.406939999999999913e-01 2.788320000000000243e-01 3.192729999999999735e-01 3.610559999999999881e-01 4.052109999999999879e-01 4.503650000000000153e-01 4.975160000000000138e-01 5.461080000000000378e-01 5.974960000000000271e-01 6.494429999999999925e-01 7.035019999999999607e-01 7.593830000000000302e-01 8.165719999999999645e-01 1.016790000000000083e+00 1.233570000000000055e+00 1.465649999999999897e+00 1.712560000000000082e+00 1.973770000000000024e+00 2.244009999999999838e+00 2.519829999999999792e+00 2.817689999999999806e+00 3.129680000000000017e+00 3.439719999999999889e+00 3.722160000000000135e+00 4.067479999999999762e+00 4.384260000000000268e+00 4.675629999999999953e+00 5.976420000000000066e+00 7.159799999999999720e+00 8.291669999999999874e+00 9.274480000000000501e+00 1.007990000000000030e+01
3.295620000000000216e-01 2.227629999999999888e-02 5.806809999999999750e-02 9.562529999999999641e-02 1.346910000000000052e-01 1.761739999999999973e-01 2.199319999999999886e-01 2.654759999999999898e-01 3.125689999999999857e-01 3.619729999999999892e-01 4.140510000000000024e-01 4.675210000000000199e-01 5.229939999999999589e-01 5.804329999999999767e-01 6.406830000000000025e-01 7.025810000000000111e-01 7.663189999999999724e-01 8.317039999999999988e-01 8.995130000000000070e-01 9.691039999999999655e-01 1.041400000000000103e+00 1.289749999999999952e+00 1.556470000000000020e+00 1.840829999999999966e+00 2.142739999999999867e+00 2.458880000000000177e+00 2.787819999999999965e+00 3.130830000000000002e+00 3.490759999999999863e+00 3.849429999999999907e+00 4.193120000000000402e+00 4.568679999999999630e+00 4.954959999999999809e+00 5.296120000000000161e+00 5.694890000000000008e+00 7.143970000000000375e+00 8.528499999999999304e+00 9.753370000000000317e+00 1.084539999999999971e+01 1.175949999999999918e+01
3.794569999999999887e-01 2.882289999999999852e-02 7.464899999999999314e-02 1.223000000000000059e-01 1.726610000000000089e-01 2.259510000000000129e-01 2.813749999999999862e-01 3.384980000000000211e-01 3.985890000000000266e-01 4.613619999999999943e-01 5.265609999999999458e-01 5.935369999999999813e-01 6.631029999999999980e-01 7.353100000000000191e-01 8.099070000000000435e-01 8.869690000000000074e-01 9.657130000000000436e-01 1.047290000000000054e+00 1.131739999999999968e+00 1.218269999999999964e+00 1.306159999999999988e+00 1.608570000000000055e+00 1.933249999999999913e+00 2.279360000000000053e+00 2.640280000000000182e+00 3.016849999999999810e+00 3.411799999999999944e+00 3.818049999999999944e+00 4.230480000000000018e+00 4.636429999999999829e+00 5.049610000000000376e+00 5.496940000000000381e+00 5.915149999999999686e+00 6.325999999999999623e+00 6.768889999999999851e+00 8.397700000000000387e+00 9.945349999999999469e+00 1.127590000000000003e+01 1.246170000000000044e+01 1.345770000000000088e+01
4.369049999999999878e-01 3.633460000000000162e-02 9.360649999999999527e-02 1.539320000000000133e-01 2.176990000000000036e-01 2.840289999999999759e-01 3.524740000000000095e-01 4.242349999999999732e-01 4.991749999999999798e-01 5.766829999999999457e-01 6.565769999999999662e-01 7.393619999999999637e-01 8.254070000000000018e-01 9.142559999999999576e-01 1.005190000000000028e+00 1.098190000000000000e+00 1.194530000000000092e+00 1.293299999999999894e+00 1.394949999999999912e+00 1.497940000000000049e+00 1.604230000000000045e+00 1.972250000000000059e+00 2.358589999999999964e+00 2.764679999999999804e+00 3.190459999999999852e+00 3.634799999999999809e+00 4.091759999999999842e+00 4.559890000000000221e+00 5.020710000000000228e+00 5.484090000000000131e+00 5.987199999999999633e+00 6.474059999999999704e+00 6.919019999999999726e+00 7.434260000000000090e+00 7.906760000000000232e+00 9.727759999999999962e+00 1.139259999999999984e+01 1.285740000000000016e+01 1.408060000000000045e+01 1.515540000000000020e+01
5.030499999999999972e-01 4.468729999999999924e-02 1.156959999999999933e-01 1.908600000000000019e-01 2.691129999999999911e-01 3.499470000000000081e-01 4.340970000000000106e-01 5.221390000000000198e-01 6.130759999999999543e-01 7.069400000000000128e-01 8.034430000000000183e-01 9.045609999999999484e-01 1.007940000000000058e+00 1.114079999999999959e+00 1.223240000000000105e+00 1.334959999999999924e+00 1.450499999999999901e+00 1.568480000000000096e+00 1.689019999999999966e+00 1.812699999999999978e+00 1.938549999999999995e+00 2.363199999999999967e+00 2.817969999999999864e+00 3.293000000000000149e+00 3.784640000000000004e+00 4.291669999999999874e+00 4.809940000000000104e+00 5.327980000000000160e+00 5.848220000000000418e+00 6.404919999999999725e+00 6.950129999999999697e+00 7.464409999999999989e+00 8.009069999999999467e+00 8.548500000000000654e+00 9.032389999999999475e+00 1.104570000000000007e+01 1.280039999999999978e+01 1.439010000000000034e+01 1.569849999999999923e+01 1.675450000000000017e+01
5.792089999999999739e-01 5.449869999999999715e-02 1.415980000000000016e-01 2.323919999999999875e-01 3.262619999999999965e-01 4.235700000000000021e-01 5.252869999999999484e-01 6.304440000000000044e-01 7.385629999999999695e-01 8.501509999999999900e-01 9.652129999999999876e-01 1.085080000000000044e+00 1.206739999999999924e+00 1.331180000000000030e+00 1.459149999999999947e+00 1.591730000000000089e+00 1.725980000000000070e+00 1.863289999999999891e+00 2.002790000000000070e+00 2.144690000000000207e+00 2.289610000000000145e+00 2.788980000000000015e+00 3.304910000000000014e+00 3.842140000000000111e+00 4.397260000000000169e+00 4.962069999999999759e+00 5.536909999999999776e+00 6.118649999999999700e+00 6.724940000000000140e+00 7.319969999999999644e+00 7.905149999999999899e+00 8.470639999999999503e+00 9.074080000000000368e+00 9.634259999999999380e+00 1.019650000000000034e+01 1.232869999999999955e+01 1.422589999999999932e+01 1.586570000000000036e+01 1.724869999999999948e+01 1.838410000000000011e+01
6.668990000000000196e-01 6.562139999999999640e-02 1.691630000000000078e-01 2.763669999999999738e-01 3.871280000000000276e-01 5.029219999999999802e-01 6.224450000000000260e-01 7.454210000000000003e-01 8.715079999999999494e-01 1.002229999999999954e+00 1.136570000000000080e+00 1.274639999999999995e+00 1.415070000000000050e+00 1.559600000000000097e+00 1.708050000000000068e+00 1.858549999999999924e+00 2.013020000000000032e+00 2.169570000000000221e+00 2.329079999999999817e+00 2.493290000000000006e+00 2.659009999999999874e+00 3.210820000000000007e+00 3.795739999999999892e+00 4.396799999999999820e+00 5.014910000000000423e+00 5.642360000000000042e+00 6.279090000000000060e+00 6.926059999999999661e+00 7.570649999999999658e+00 8.210829999999999629e+00 8.822869999999999990e+00 9.476179999999999382e+00 1.010369999999999990e+01 1.068500000000000050e+01 1.131199999999999939e+01 1.354460000000000086e+01 1.556690000000000040e+01 1.726960000000000051e+01 1.875090000000000146e+01 1.998989999999999867e+01
7.678639999999999910e-01 7.660409999999999442e-02 1.969470000000000109e-01 3.211439999999999850e-01 4.506549999999999723e-01 5.842519999999999936e-01 7.216169999999999529e-01 8.622870000000000257e-01 1.007940000000000058e+00 1.157520000000000104e+00 1.310459999999999958e+00 1.466539999999999955e+00 1.626519999999999966e+00 1.790720000000000089e+00 1.957719999999999905e+00 2.127600000000000158e+00 2.300819999999999865e+00 2.476859999999999840e+00 2.656880000000000130e+00 2.837279999999999802e+00 3.020540000000000003e+00 3.645620000000000083e+00 4.285989999999999966e+00 4.943990000000000329e+00 5.615929999999999644e+00 6.299680000000000391e+00 6.987440000000000317e+00 7.681799999999999962e+00 8.369469999999999743e+00 9.033820000000000405e+00 9.726850000000000662e+00 1.041089999999999982e+01 1.104540000000000077e+01 1.170739999999999981e+01 1.234800000000000075e+01 1.472949999999999982e+01 1.685050000000000026e+01 1.866199999999999903e+01 2.025039999999999907e+01 2.161820000000000164e+01
8.841160000000000130e-01 8.756529999999999869e-02 2.245510000000000006e-01 3.670829999999999926e-01 5.142069999999999697e-01 6.652959999999999985e-01 8.200070000000000414e-01 9.796070000000000055e-01 1.143459999999999921e+00 1.310769999999999991e+00 1.481470000000000065e+00 1.655810000000000004e+00 1.834330000000000016e+00 2.016280000000000072e+00 2.200959999999999805e+00 2.389510000000000023e+00 2.580200000000000049e+00 2.775319999999999787e+00 2.971630000000000216e+00 3.171009999999999884e+00 3.373530000000000140e+00 4.046429999999999971e+00 4.743430000000000035e+00 5.458169999999999966e+00 6.182430000000000092e+00 6.913219999999999921e+00 7.647039999999999615e+00 8.380610000000000781e+00 9.095209999999999795e+00 9.830120000000000857e+00 1.055719999999999992e+01 1.126590000000000025e+01 1.194589999999999996e+01 1.265840000000000032e+01 1.331010000000000026e+01 1.586020000000000074e+01 1.809059999999999846e+01 2.010069999999999979e+01 2.182059999999999889e+01 2.329070000000000107e+01
1.017970000000000041e+00 9.802610000000000490e-02 2.525669999999999860e-01 4.120980000000000198e-01 5.758919999999999595e-01 7.433849999999999625e-01 9.160139999999999949e-01 1.092840000000000034e+00 1.273260000000000058e+00 1.457109999999999905e+00 1.645280000000000076e+00 1.836379999999999901e+00 2.032230000000000203e+00 2.230640000000000178e+00 2.432240000000000180e+00 2.636489999999999778e+00 2.845089999999999897e+00 3.054720000000000102e+00 3.267920000000000158e+00 3.483400000000000052e+00 3.700559999999999850e+00 4.429070000000000285e+00 5.174170000000000158e+00 5.931630000000000180e+00 6.697989999999999888e+00 7.471099999999999852e+00 8.241920000000000357e+00 9.006700000000000372e+00 9.789279999999999760e+00 1.056579999999999941e+01 1.133309999999999995e+01 1.205119999999999969e+01 1.282670000000000066e+01 1.354809999999999981e+01 1.423770000000000024e+01 1.699699999999999989e+01 1.941069999999999851e+01 2.162770000000000081e+01 2.352980000000000160e+01 2.509829999999999828e+01
