1.000000e-03  1.000000e-100
1.122018e-03  1.000000e-100
1.258925e-03  1.000000e-100
1.412538e-03  1.000000e-100
1.584893e-03  1.000000e-100
1.778279e-03  1.000000e-100
1.995262e-03  1.000000e-100
2.238721e-03  1.000000e-100
2.511886e-03  1.000000e-100
2.818383e-03  1.000000e-100
3.162278e-03  2.211216e-58
3.548134e-03  1.121722e-56
3.981072e-03  8.126250e-56
4.466836e-03  1.442014e-06
5.011872e-03  4.063526e-05
5.623413e-03  3.321806e-04
6.309573e-03  1.328216e-03
7.079458e-03  3.702544e-03
7.943282e-03  8.413441e-03
8.912509e-03  1.668324e-02
1.000000e-02  2.982529e-02
1.122018e-02  4.958220e-02
1.258925e-02  7.745870e-02
1.412538e-02  1.153843e-01
1.584893e-02  1.652409e-01
1.778279e-02  2.295090e-01
1.995262e-02  3.107224e-01
2.238721e-02  4.121244e-01
2.511886e-02  5.368127e-01
2.818383e-02  6.900598e-01
3.162278e-02  8.769165e-01
3.548134e-02  1.100804e+00
3.981072e-02  1.371751e+00
4.466836e-02  1.694991e+00
5.011872e-02  2.084098e+00
5.623413e-02  2.544672e+00
6.309573e-02  3.092268e+00
7.079458e-02  3.734745e+00
7.943282e-02  4.486773e+00
8.912509e-02  5.352638e+00
1.000000e-01  6.343092e+00
1.122018e-01  7.459681e+00
1.258925e-01  8.705467e+00
1.412538e-01  1.007380e+01
1.584893e-01  1.155312e+01
1.778279e-01  1.314087e+01
1.995262e-01  1.480655e+01
2.238721e-01  1.654506e+01
2.511886e-01  1.832903e+01
2.818383e-01  2.015510e+01
3.162278e-01  2.200501e+01
3.548134e-01  2.388573e+01
3.981072e-01  2.579929e+01
4.466836e-01  2.777630e+01
5.011872e-01  2.984768e+01
5.623413e-01  3.204041e+01
6.309573e-01  3.441171e+01
7.079458e-01  3.700496e+01
7.943282e-01  3.986029e+01
8.912509e-01  4.302190e+01
1.000000e-00  4.650050e+01
1.122018e+00  5.031664e+01
1.258925e+00  5.446483e+01
1.412538e+00  5.889848e+01
1.584893e+00  6.362858e+01
1.778279e+00  6.860437e+01
1.995262e+00  7.379930e+01
2.238721e+00  7.925057e+01
2.511886e+00  8.504327e+01
2.818383e+00  9.142293e+01
3.162278e+00  9.879959e+01
3.548134e+00  1.078201e+02
3.981072e+00  1.194573e+02
4.466836e+00  1.348919e+02
5.011872e+00  1.556200e+02
5.623413e+00  1.835886e+02
6.309573e+00  2.205186e+02
7.079458e+00  2.683604e+02
7.943282e+00  3.290237e+02
8.912509e+00  4.038460e+02
1.000000e+01  4.942653e+02
1.122018e+01  6.010923e+02
1.258925e+01  7.238363e+02
1.412538e+01  8.622067e+02
1.584893e+01  1.015509e+03
1.778279e+01  1.180902e+03
1.995262e+01  1.356974e+03
2.238721e+01  1.540554e+03
2.511886e+01  1.726829e+03
2.818383e+01  1.914697e+03
3.162278e+01  2.099495e+03
3.548134e+01  2.277697e+03
3.981072e+01  2.446560e+03
4.466836e+01  2.603939e+03
5.011872e+01  2.744738e+03
5.623413e+01  2.869644e+03
6.309573e+01  2.975267e+03
7.079458e+01  3.060192e+03
7.943282e+01  3.124973e+03
