1.000000e-03  1.000000e-100
1.122018e-03  1.000000e-100
1.258925e-03  1.000000e-100
1.412538e-03  1.000000e-100
1.584893e-03  1.000000e-100
1.778279e-03  1.000000e-100
1.995262e-03  1.000000e-100
2.238721e-03  1.000000e-100
2.511886e-03  1.000000e-100
2.818383e-03  1.000000e-100
3.162278e-03  1.000000e-100
3.548134e-03  6.778773e-59
3.981072e-03  6.066469e-57
4.466836e-03  5.132296e-56
5.011872e-03  1.668136e-06
5.623413e-03  4.959671e-05
6.309573e-03  4.044025e-04
7.079458e-03  1.631249e-03
7.943282e-03  4.509272e-03
8.912509e-03  1.007795e-02
1.000000e-02  1.968704e-02
1.122018e-02  3.489063e-02
1.258925e-02  5.718569e-02
1.412538e-02  8.834902e-02
1.584893e-02  1.301177e-01
1.778279e-02  1.844064e-01
1.995262e-02  2.536561e-01
2.238721e-02  3.407027e-01
2.511886e-02  4.487121e-01
2.818383e-02  5.810066e-01
3.162278e-02  7.426138e-01
3.548134e-02  9.377433e-01
3.981072e-02  1.172571e+00
4.466836e-02  1.454909e+00
5.011872e-02  1.793115e+00
5.623413e-02  2.195803e+00
6.309573e-02  2.674072e+00
7.079458e-02  3.238977e+00
7.943282e-02  3.903806e+00
8.912509e-02  4.676687e+00
1.000000e-01  5.565335e+00
1.122018e-01  6.577045e+00
1.258925e-01  7.712777e+00
1.412538e-01  8.969857e+00
1.584893e-01  1.034605e+01
1.778279e-01  1.182591e+01
1.995262e-01  1.339304e+01
2.238721e-01  1.503109e+01
2.511886e-01  1.672373e+01
2.818383e-01  1.845584e+01
3.162278e-01  2.021256e+01
3.548134e-01  2.198955e+01
3.981072e-01  2.379474e+01
4.466836e-01  2.564861e+01
5.011872e-01  2.757862e+01
5.623413e-01  2.963180e+01
6.309573e-01  3.184300e+01
7.079458e-01  3.426330e+01
7.943282e-01  3.694467e+01
8.912509e-01  3.992397e+01
1.000000e-00  4.322991e+01
1.122018e+00  4.687788e+01
1.258925e+00  5.086850e+01
1.412538e+00  5.517567e+01
1.584893e+00  5.977190e+01
1.778279e+00  6.462235e+01
1.995262e+00  6.968690e+01
2.238721e+00  7.494043e+01
2.511886e+00  8.044721e+01
2.818383e+00  8.633604e+01
3.162278e+00  9.290912e+01
3.548134e+00  1.007010e+02
3.981072e+00  1.104723e+02
4.466836e+00  1.234038e+02
5.011872e+00  1.409259e+02
5.623413e+00  1.647125e+02
6.309573e+00  1.966604e+02
7.079458e+00  2.389742e+02
7.943282e+00  2.933922e+02
8.912509e+00  3.616318e+02
1.000000e+01  4.450971e+02
1.122018e+01  5.446328e+02
1.258925e+01  6.608119e+02
1.412538e+01  7.930970e+02
1.584893e+01  9.399637e+02
1.778279e+01  1.100206e+03
1.995262e+01  1.271371e+03
2.238721e+01  1.450090e+03
2.511886e+01  1.634826e+03
2.818383e+01  1.820468e+03
3.162278e+01  2.004299e+03
3.548134e+01  2.182701e+03
3.981072e+01  2.351634e+03
4.466836e+01  2.509204e+03
5.011872e+01  2.652351e+03
5.623413e+01  2.778476e+03
6.309573e+01  2.886237e+03
7.079458e+01  2.975163e+03
7.943282e+01  3.042862e+03
