1.000000e-03  1.000000e-100
1.122018e-03  1.000000e-100
1.258925e-03  1.000000e-100
1.412538e-03  1.000000e-100
1.584893e-03  1.000000e-100
1.778279e-03  1.000000e-100
1.995262e-03  1.000000e-100
2.238721e-03  1.000000e-100
2.511886e-03  1.000000e-100
2.818383e-03  1.000000e-100
3.162278e-03  1.000000e-100
3.548134e-03  1.000000e-100
3.981072e-03  1.000000e-100
4.466836e-03  1.000000e-100
5.011872e-03  1.000000e-100
5.623413e-03  1.000000e-100
6.309573e-03  1.000000e-100
7.079458e-03  1.000000e-100
7.943282e-03  1.000000e-100
8.912509e-03  1.000000e-100
1.000000e-02  2.118454e-57
1.122018e-02  2.726288e-56
1.258925e-02  3.104171e-08
1.412538e-02  5.146570e-06
1.584893e-02  5.982784e-05
1.778279e-02  2.993749e-04
1.995262e-02  9.392388e-04
2.238721e-02  2.266709e-03
2.511886e-02  4.685636e-03
2.818383e-02  8.635857e-03
3.162278e-02  1.467933e-02
3.548134e-02  2.332618e-02
3.981072e-02  3.520749e-02
4.466836e-02  5.099977e-02
5.011872e-02  7.156782e-02
5.623413e-02  9.809317e-02
6.309573e-02  1.319627e-01
7.079458e-02  1.751896e-01
7.943282e-02  2.301190e-01
8.912509e-02  2.997965e-01
1.000000e-01  3.877563e-01
1.122018e-01  4.980921e-01
1.258925e-01  6.358375e-01
1.412538e-01  8.056772e-01
1.584893e-01  1.013096e+00
1.778279e-01  1.262639e+00
1.995262e-01  1.558854e+00
2.238721e-01  1.903479e+00
2.511886e-01  2.298743e+00
2.818383e-01  2.742591e+00
3.162278e-01  3.232710e+00
3.548134e-01  3.763400e+00
3.981072e-01  4.326824e+00
4.466836e-01  4.914959e+00
5.011872e-01  5.515877e+00
5.623413e-01  6.120398e+00
6.309573e-01  6.716471e+00
7.079458e-01  7.296972e+00
7.943282e-01  7.855899e+00
8.912509e-01  8.392033e+00
1.000000e-00  8.909792e+00
1.122018e+00  9.417020e+00
1.258925e+00  9.929618e+00
1.412538e+00  1.046666e+01
1.584893e+00  1.104893e+01
1.778279e+00  1.169996e+01
1.995262e+00  1.243993e+01
2.238721e+00  1.328669e+01
2.511886e+00  1.425119e+01
2.818383e+00  1.533702e+01
3.162278e+00  1.654015e+01
3.548134e+00  1.784899e+01
3.981072e+00  1.924749e+01
4.466836e+00  2.071071e+01
5.011872e+00  2.221872e+01
5.623413e+00  2.375613e+01
6.309573e+00  2.533024e+01
7.079458e+00  2.698143e+01
7.943282e+00  2.880798e+01
8.912509e+00  3.099028e+01
1.000000e+01  3.380806e+01
1.122018e+01  3.767588e+01
1.258925e+01  4.310041e+01
1.412538e+01  5.076342e+01
1.584893e+01  6.129463e+01
1.778279e+01  7.548692e+01
1.995262e+01  9.403805e+01
2.238721e+01  1.174997e+02
2.511886e+01  1.461490e+02
2.818383e+01  1.806066e+02
3.162278e+01  2.203737e+02
3.548134e+01  2.654637e+02
3.981072e+01  3.150797e+02
4.466836e+01  3.684130e+02
5.011872e+01  4.244213e+02
5.623413e+01  4.815043e+02
6.309573e+01  5.389581e+02
7.079458e+01  5.947854e+02
7.943282e+01  6.484080e+02
