1.000000e-03  1.000000e-100
1.122018e-03  1.000000e-100
1.258925e-03  1.000000e-100
1.412538e-03  1.000000e-100
1.584893e-03  1.000000e-100
1.778279e-03  1.000000e-100
1.995262e-03  1.000000e-100
2.238721e-03  1.000000e-100
2.511886e-03  1.000000e-100
2.818383e-03  1.000000e-100
3.162278e-03  2.088203e-57
3.548134e-03  2.861439e-56
3.981072e-03  1.445972e-07
4.466836e-03  1.280586e-05
5.011872e-03  1.393666e-04
5.623413e-03  6.848375e-04
6.309573e-03  2.146378e-03
7.079458e-03  5.237594e-03
7.943282e-03  1.097008e-02
8.912509e-03  2.059640e-02
1.000000e-02  3.545354e-02
1.122018e-02  5.724515e-02
1.258925e-02  8.754721e-02
1.412538e-02  1.283400e-01
1.584893e-02  1.813924e-01
1.778279e-02  2.496228e-01
1.995262e-02  3.353488e-01
2.238721e-02  4.419942e-01
2.511886e-02  5.731681e-01
2.818383e-02  7.335106e-01
3.162278e-02  9.271095e-01
3.548134e-02  1.161706e+00
3.981072e-02  1.443588e+00
4.466836e-02  1.780810e+00
5.011872e-02  2.184265e+00
5.623413e-02  2.661048e+00
6.309573e-02  3.228251e+00
7.079458e-02  3.890826e+00
7.943282e-02  4.664094e+00
8.912509e-02  5.556016e+00
1.000000e-01  6.570120e+00
1.122018e-01  7.711452e+00
1.258925e-01  8.981598e+00
1.412538e-01  1.037253e+01
1.584893e-01  1.187452e+01
1.778279e-01  1.348420e+01
1.995262e-01  1.517116e+01
2.238721e-01  1.693155e+01
2.511886e-01  1.874209e+01
2.818383e-01  2.059329e+01
3.162278e-01  2.248475e+01
3.548134e-01  2.441362e+01
3.981072e-01  2.639859e+01
4.466836e-01  2.845914e+01
5.011872e-01  3.062948e+01
5.623413e-01  3.295577e+01
6.309573e-01  3.548296e+01
7.079458e-01  3.824713e+01
7.943282e-01  4.130442e+01
8.912509e-01  4.467846e+01
1.000000e-00  4.838218e+01
1.122018e+00  5.244928e+01
1.258925e+00  5.683412e+01
1.412538e+00  6.155011e+01
1.584893e+00  6.653925e+01
1.778279e+00  7.178695e+01
1.995262e+00  7.729112e+01
2.238721e+00  8.311606e+01
2.511886e+00  8.937486e+01
2.818383e+00  9.640826e+01
3.162278e+00  1.046582e+02
3.548134e+00  1.149445e+02
3.981072e+00  1.283474e+02
4.466836e+00  1.460568e+02
5.011872e+00  1.698752e+02
5.623413e+00  2.013980e+02
6.309573e+00  2.429490e+02
7.079458e+00  2.959991e+02
7.943282e+00  3.624598e+02
8.912509e+00  4.444373e+02
1.000000e+01  5.417176e+02
1.122018e+01  6.565609e+02
1.258925e+01  7.874119e+02
1.412538e+01  9.348010e+02
1.584893e+01  1.095806e+03
1.778279e+01  1.270204e+03
1.995262e+01  1.453127e+03
2.238721e+01  1.644266e+03
2.511886e+01  1.837985e+03
2.818383e+01  2.031387e+03
3.162278e+01  2.221447e+03
3.548134e+01  2.403418e+03
3.981072e+01  2.577050e+03
4.466836e+01  2.735427e+03
5.011872e+01  2.878797e+03
5.623413e+01  3.003437e+03
6.309573e+01  3.107522e+03
7.079458e+01  3.191694e+03
7.943282e+01  3.253204e+03
