1.000000e-03  1.000000e-100
1.122018e-03  1.000000e-100
1.258925e-03  1.000000e-100
1.412538e-03  1.000000e-100
1.584893e-03  1.000000e-100
1.778279e-03  1.000000e-100
1.995262e-03  1.000000e-100
2.238721e-03  1.000000e-100
2.511886e-03  1.000000e-100
2.818383e-03  1.000000e-100
3.162278e-03  1.020351e-57
3.548134e-03  2.004832e-56
3.981072e-03  1.362017e-08
4.466836e-03  6.908177e-06
5.011872e-03  9.440846e-05
5.623413e-03  5.431123e-04
6.309573e-03  1.845101e-03
7.079458e-03  4.697437e-03
7.943282e-03  1.006187e-02
8.912509e-03  1.924501e-02
1.000000e-02  3.359689e-02
1.122018e-02  5.470906e-02
1.258925e-02  8.422214e-02
1.412538e-02  1.239988e-01
1.584893e-02  1.761324e-01
1.778279e-02  2.430497e-01
1.995262e-02  3.272629e-01
2.238721e-02  4.325067e-01
2.511886e-02  5.614212e-01
2.818383e-02  7.193313e-01
3.162278e-02  9.105753e-01
3.548134e-02  1.142445e+00
3.981072e-02  1.420859e+00
4.466836e-02  1.753132e+00
5.011872e-02  2.151610e+00
5.623413e-02  2.624256e+00
6.309573e-02  3.184840e+00
7.079458e-02  3.840508e+00
7.943282e-02  4.607786e+00
8.912509e-02  5.489287e+00
1.000000e-01  6.498005e+00
1.122018e-01  7.633461e+00
1.258925e-01  8.893617e+00
1.412538e-01  1.027891e+01
1.584893e-01  1.177569e+01
1.778279e-01  1.337462e+01
1.995262e-01  1.505650e+01
2.238721e-01  1.680617e+01
2.511886e-01  1.860562e+01
2.818383e-01  2.044948e+01
3.162278e-01  2.231310e+01
3.548134e-01  2.421923e+01
3.981072e-01  2.616231e+01
4.466836e-01  2.816989e+01
5.011872e-01  3.027783e+01
5.623413e-01  3.251709e+01
6.309573e-01  3.493633e+01
7.079458e-01  3.757960e+01
7.943282e-01  4.049130e+01
8.912509e-01  4.369798e+01
1.000000e-00  4.723344e+01
1.122018e+00  5.108657e+01
1.258925e+00  5.527678e+01
1.412538e+00  5.977306e+01
1.584893e+00  6.452138e+01
1.778279e+00  6.954563e+01
1.995262e+00  7.480985e+01
2.238721e+00  8.033626e+01
2.511886e+00  8.626769e+01
2.818383e+00  9.286547e+01
3.162278e+00  1.005722e+02
3.548134e+00  1.100771e+02
3.981072e+00  1.223534e+02
4.466836e+00  1.386623e+02
5.011872e+00  1.605899e+02
5.623413e+00  1.897371e+02
6.309573e+00  2.282884e+02
7.079458e+00  2.778614e+02
7.943282e+00  3.402830e+02
8.912509e+00  4.172055e+02
1.000000e+01  5.092702e+02
1.122018e+01  6.180426e+02
1.258925e+01  7.428069e+02
1.412538e+01  8.826783e+02
1.584893e+01  1.036966e+03
1.778279e+01  1.204066e+03
1.995262e+01  1.381410e+03
2.238721e+01  1.564752e+03
2.511886e+01  1.752144e+03
2.818383e+01  1.940508e+03
3.162278e+01  2.124561e+03
3.548134e+01  2.303735e+03
3.981072e+01  2.471940e+03
4.466836e+01  2.628436e+03
5.011872e+01  2.769615e+03
5.623413e+01  2.893067e+03
6.309573e+01  2.998103e+03
7.079458e+01  3.082086e+03
7.943282e+01  3.146054e+03
