#######################################################################################################
#_obs is as observed from the earth: beaming+cosmo   
#_src is in the AGN rest frame     :cosmo         
#_blob is in the blob rest frame                   
# log(nu_obs)|  log(nu_obs*F_nu_obs)|  nu_obs| nu_obs*F_nu_obs|   nu_src| nu_src*L_nu_src|  nu_blob| nu_blob*L_nu_blob|     
#######################################################################################################
7.3848e+00	 -1.9610e+01	 2.4253e+07	 2.4564e-20	2.5000e+07	5.2157e+34	1.0000e+06	1.3367e+29 
7.5583e+00	 -1.9090e+01	 3.6164e+07	 8.1194e-20	3.7278e+07	1.7240e+35	1.4911e+06	4.4314e+29 
7.7318e+00	 -1.8575e+01	 5.3925e+07	 2.6610e-19	5.5586e+07	5.6501e+35	2.2235e+06	1.4642e+30 
7.9053e+00	 -1.8073e+01	 8.0409e+07	 8.4454e-19	8.2886e+07	1.7932e+36	3.3154e+06	4.6078e+30 
8.0788e+00	 -1.7612e+01	 1.1990e+08	 2.4419e-18	1.2359e+08	5.1849e+36	4.9437e+06	1.2544e+31 
8.2523e+00	 -1.7217e+01	 1.7879e+08	 6.0684e-18	1.8429e+08	1.2885e+37	7.3717e+06	2.8762e+31 
8.4258e+00	 -1.6885e+01	 2.6659e+08	 1.3042e-17	2.7480e+08	2.7693e+37	1.0992e+07	5.8026e+31 
8.5994e+00	 -1.6596e+01	 3.9752e+08	 2.5327e-17	4.0977e+08	5.3776e+37	1.6391e+07	1.0830e+32 
8.7729e+00	 -1.6334e+01	 5.9276e+08	 4.6293e-17	6.1101e+08	9.8294e+37	2.4441e+07	1.9356e+32 
8.9464e+00	 -1.6087e+01	 8.8387e+08	 8.1827e-17	9.1110e+08	1.7374e+38	3.6444e+07	3.3802e+32 
9.1199e+00	 -1.5848e+01	 1.3180e+09	 1.4207e-16	1.3586e+09	3.0165e+38	5.4342e+07	5.8314e+32 
9.2934e+00	 -1.5612e+01	 1.9652e+09	 2.4434e-16	2.0258e+09	5.1880e+38	8.1031e+07	9.9961e+32 
9.4669e+00	 -1.5379e+01	 2.9304e+09	 4.1814e-16	3.0207e+09	8.8782e+38	1.2083e+08	1.7077e+33 
9.6404e+00	 -1.5147e+01	 4.3696e+09	 7.1364e-16	4.5042e+09	1.5153e+39	1.8017e+08	2.9120e+33 
9.8140e+00	 -1.4915e+01	 6.5157e+09	 1.2161e-15	6.7163e+09	2.5822e+39	2.6865e+08	4.9602e+33 
9.9875e+00	 -1.4684e+01	 9.7157e+09	 2.0704e-15	1.0015e+10	4.3961e+39	4.0060e+08	8.4425e+33 
1.0161e+01	 -1.4453e+01	 1.4487e+10	 3.5221e-15	1.4933e+10	7.4785e+39	5.9734e+08	1.4360e+34 
1.0334e+01	 -1.4223e+01	 2.1602e+10	 5.9874e-15	2.2268e+10	1.2713e+40	8.9071e+08	2.4411e+34 
1.0508e+01	 -1.3993e+01	 3.2212e+10	 1.0170e-14	3.3204e+10	2.1594e+40	1.3282e+09	4.1463e+34 
1.0682e+01	 -1.3763e+01	 4.8032e+10	 1.7261e-14	4.9511e+10	3.6650e+40	1.9804e+09	7.0360e+34 
1.0855e+01	 -1.3534e+01	 7.1621e+10	 2.9251e-14	7.3827e+10	6.2108e+40	2.9531e+09	1.1925e+35 
1.1029e+01	 -1.3305e+01	 1.0680e+11	 4.9496e-14	1.1009e+11	1.0509e+41	4.4034e+09	2.0178e+35 
1.1202e+01	 -1.3078e+01	 1.5925e+11	 8.3576e-14	1.6415e+11	1.7745e+41	6.5660e+09	3.4071e+35 
1.1376e+01	 -1.2852e+01	 2.3746e+11	 1.4072e-13	2.4477e+11	2.9880e+41	9.7908e+09	5.7369e+35 
1.1549e+01	 -1.2627e+01	 3.5408e+11	 2.3607e-13	3.6498e+11	5.0124e+41	1.4599e+10	9.6239e+35 
1.1723e+01	 -1.2404e+01	 5.2797e+11	 3.9405e-13	5.4423e+11	8.3668e+41	2.1769e+10	1.6064e+36 
1.1896e+01	 -1.2185e+01	 7.8727e+11	 6.5340e-13	8.1152e+11	1.3873e+42	3.2461e+10	2.6637e+36 
1.2070e+01	 -1.1969e+01	 1.1739e+12	 1.0738e-12	1.2101e+12	2.2800e+42	4.8403e+10	4.3775e+36 
1.2243e+01	 -1.1759e+01	 1.7505e+12	 1.7435e-12	1.8044e+12	3.7020e+42	7.2175e+10	7.1079e+36 
1.2417e+01	 -1.1555e+01	 2.6101e+12	 2.7855e-12	2.6905e+12	5.9143e+42	1.0762e+11	1.1356e+37 
1.2590e+01	 -1.1361e+01	 3.8921e+12	 4.3542e-12	4.0119e+12	9.2452e+42	1.6048e+11	1.7751e+37 
1.2764e+01	 -1.1180e+01	 5.8035e+12	 6.6126e-12	5.9823e+12	1.4040e+43	2.3929e+11	2.6958e+37 
